Site,Species_Name,1,2,3,4,5,Notes,,,,,
69,Brodiaea elegans,,,,,,,,,,,
69,Bromus diandrus,,,,1,5,,,,,,
69,Bromus hordeaceus,,,,,,,,,,,
69,Bromus madritensis,,,,,,,,,,,
69,Calochortus superbus,,,,,,,,,,,
69,Carduus pycnocephalus,,,,,,,,,,,
69,Centaurea solstitialis,2,7,10,15,25,,,,,,
69,Centaurium trichanthum,,,,,,,,,,,
69,Cerastium glomeratum,,,,,,,,,,,
69,Chlorogalum pomeridianum,,,,,,,,,,,
69,Clarkia purpurea,,,,,,,,,,,
69,Dactylis glomerata,,,,,,,,,,,
69,Dichelostemma capitatum,,,,,,,,,,,
69,Epilobium brachycarpum,,,,,,,,,,,
69,Eremocarpus setigerus,,,,,,,,,,,
69,Erodium brachycarpum,,,,,,,,,,,
69,Erodium cicutarium,,,,,,,,,,,
69,Galium aparine,,,,,,,,,,,
69,Galium murale,,0.1,,,,,,,,,
69,Gastridium ventricosum,,,,,,,,,,,
69,Geranium dissectum,1,0.2,2,0.1,,,,,,,
69,Geranium molle,,,,,,,,,,,
69,Hemizonia congesta,13,0.5,1,,,,,,,,
69,Holocarpha virgata,,,,,,,,,,,
69,Hordeum murinum,,,,,,,,,,,
69,Hypochaeris glabra,,,,,,,,,,,
69,Lactuca serriola,,,,,,,,,,,
69,Lolium multiflorum,2,0.9,,,0.1,,,,,,
69,Medicago polymorpha,,,,,,,,,,,
69,Melilotus indica,,,,,,,,,,,
69,Phalaris paradoxa,,,,,,,,,,,
69,Phlox gracilis,,,,,,,,,,,
69,Silene gallica,,,,,,,,,,,
69,Taeniatherum caput-medusae,,,,,0.3,,,,,,
69,Torilis arvensis,0.1,,,,,,,,,,
69,Trifolium dubium,,,,,,,,,,,
69,Trifolium fucatum,,,,,,,,,,,
69,Trifolium hirtum,15,3,1,1,0.5,,,,,,
69,Triteleia laxa,,,,,,,,,,,
69,Vicia villosa,15,5,,,,,,,,,
69,Zigadenus fremontii,,,,,,,,,,,
69,Plantago erecta,0.1,,,,,,,,,,
70,Amsinckia menziesii,0.2,,,,,,,,,,
70,Aphanes occidentalis,,,,,,,,,,,
70,Avena fatua,40,75,95,85,55,,,,,,
70,Brodiaea elegans,,,,,,,,,,,
70,Bromus diandrus,45,26,1,10,35,,,,,,
70,Bromus hordeaceus,,,,,,,,,,,
70,Bromus madritensis,,,,,,,,,,,
70,Calochortus superbus,,,,,,,,,,,
70,Castilleja attenuata,,,,,,,,,,,
70,Centaurea solstitialis,1,,,,1,,,,,,
70,Cerastium glomeratum,,,,,,,,,,,
70,Cerastium vulgare,,,,,,,,,,,
70,Chlorogalum pomeridianum,,,0.5,2,,,,,,,
70,Clarkia purpurea,,,,,,,,,,,
70,Claytonia parviflora,,,,,,,,,,,
70,Daucus pusillus,,,,,,,,,,,
70,Dichelostemma capitatum,,0.1,0.1,0.1,,,,,,,
70,Epilobium brachycarpum,,,,,,,,,,,
70,Erodium cicutarium,0.3,,,0.3,0.1,,,,,,
70,Galium aparine,,,,,,,,,,,
70,Geranium dissectum,0.1,,0.1,,,,,,,,
70,Geranium molle,,,,,,,,,,,
70,Hemizonia congesta,,0.2,3,1,,,,,,,
70,Hordeum marinum,,,,,,,,,,,
70,Hypochaeris glabra,,,,,,,,,,,
70,Lactuca serriola,,,,,,,,,,,
70,Lepidium nitidum,,,,,,,,,,,
70,Lolium multiflorum,,,,0.1,,,,,,,
70,Lotus wrangelianus,,,,,,,,,,,
70,Lupinus bicolor,0.1,,,,0.2,,,,,,
70,Lupinus microcarpus,,0.2,1,,,,,,,,
70,Madia gracilis,,,,,,,,,,,
70,Medicago polymorpha,,,,,,,,,,,
70,Melilotus indica,,,,,,,,,,,
70,Sidalcea diploscypha,,,,,,,,,,,
70,Stellaria media,,,,,,,,,,,
70,Taeniatherum caput-medusae,6,,0.4,0.5,,,,,,,
70,Torilis arvensis,,,,,,,,,,,
70,Trifolium bifidum,,,,,,,,,,,
70,Trifolium dubium,,,,,,,,,,,
70,Trifolium gracilentum,,,,,,,,,,,
70,Trifolium hirtum,20,6,12,8,15,,,,,,
70,Triteleia laxa,,,,,,,,,,,
70,Vicia villosa,1,18,20,20,1,,,,,,
70,Vulpia myuros,,,,,,,,,,,
70,Zigadenus fremontii,,,,,,,,,,,
71,Achyrachaena mollis,0.2,0.4,,,,,,,,,
71,Agoseris heterophylla,,,,,,,,,,,
71,Amsinckia menziesii,,,,,,,,,,,
71,Aphanes occidentalis,,,,,,,,,,,
71,Astragalus gambelianus,,,,,,,,,,,
71,Athysanus pusillus,,,,,0.1,,,,,,
71,Avena fatua,50,65,90,75,50,,,,,,
71,Brodiaea elegans,,,,0.1,,,,,,,
71,Bromus diandrus,,,10,,10,,,,,,
71,Bromus hordeaceus,,1,,,15,,,,,,
71,Bromus madritensis,,,,,,,,,,,
71,Calochortus luteus,,,,,,,,,,,
71,Cardamine oligosperma,,,,,,,,,,,
71,Carduus pycnocephalus,,,,,,,,,,,
71,Castilleja attenuata,,,,,,,,,,,
71,Centaurea solstitialis,,,,,,,,,,,
71,Cerastium glomeratum,,,,,,,,,,,
71,Clarkia purpurea,,,0.1,0.2,,,,,,,
71,Collinsia sparsiflora,,,,,,,,,,,
71,Daucus pusillus,,,,,,,,,,,
71,Delphinium variegatum,1,,,,,,,,,,
71,Dichelostemma capitatum,,,,,0.1,,,,,,
71,Elymus elymoides,,,,,,,,,,,
71,Epilobium brachycarpum,,,,,,,,,,,
71,Erodium botrys,,,,,0.1,,,,,,
71,Erodium brachycarpum,,,,0.1,,,,,,,
71,Erodium cicutarium,0.1,0.3,,7,3,,,,,,
71,Galium aparine,,,,,,,,,,,
71,Galium murale,,0.1,2,0.2,,,,,,,
71,Geranium dissectum,0.1,0.5,17,0.1,2,,,,,,
71,Geranium molle,,,,,,,,,,,
71,Holocarpha virgata,15,15,0.4,14,9,,,,,,
71,Hypochaeris glabra,,,,,,,,,,,
71,Lactuca serriola,,,,,,,,,,,
71,Lomatium utriculatum,0.5,,,,,,,,,,
71,Lupinus bicolor,3,15,0.8,12,2,,,,,,
71,Melilotus indica,,,,,,,,,,,
71,Navarretia pubescens,,,,,,,,,,,
71,Nemophila heterophylla,,,,,,,,,,,
71,Phlox gracilis,0.1,,,,,,,,,,
71,Plagiobothrys nothofulvus,1.5,0.6,,5,8,,,,,,
71,Plantago erecta,16,0.2,,,,,,,,,
71,Plectritis ciliosa,,,,,,,,,,,
71,Senecio vulgaris,,,,,,,,,,,
71,Silene gallica,,,,,,,,,,,
71,Taeniatherum caput-medusae,25,6,2,12,30,,,,,,
71,Torilis arvensis,,,,,,,,,,,
71,Trifolium bifidum,,,,,,,,,,,
71,Trifolium depauperatum,,,,,,,,,,,
71,Trifolium gracilentum,,,,0.1,,,,,,,
71,Trifolium hirtum,2,25,1,,,,,,,,
71,Trifolium microcephalum,,,,,,,,,,,
71,Trifolium microdon,,,,1,,,,,,,
71,Vicia villosa,,,16,,5,,,,,,
71,Vulpia microstachys,21,,,,,,,,,,
71,Vulpia myuros,,,,,,,,,,,
71,Wyethia glabra,,20,2,,,,,,,,
72,Amsinckia menziesii,0.2,,,,,,,,,,
72,Aphanes occidentalis,,,,,,,,,,,
72,Athysanus pusillus,,,,,,,,,,,
72,Avena fatua,90,80,1,1,15,,,,,,
72,Brodiaea elegans,,,,,,,,,,,
72,Bromus diandrus,5,20,15,3,15,,,,,,
72,Bromus hordeaceus,1,0.1,,1,,,,,,,
72,Bromus madritensis,,,,,,,,,,,
72,Cardamine oligosperma,,,,,,,,,,,
72,Carduus pycnocephalus,,,,0.2,,,,,,,
72,Castilleja densiflora,,,,,,,,,,,
72,Centaurea solstitialis,2,1,0.5,,,,,,,,
72,Cerastium glomeratum,,,,,,,,,,,
72,Chlorogalum pomeridianum,,,,,,,,,,,
72,Cirsium vulgare,,,,,,,,,,,
72,Clarkia purpurea,,,,0.1,,,,,,,
72,Daucus pusillus,,,,,,,,,,,
72,Dichelostemma capitatum,,,,,,,,,,,
72,Elymus elymoides,,,,,,,,,,,
72,Epilobium brachycarpum,,,,,,,,,,,
72,Erodium botrys,,,,0.5,,,,,,,
72,Erodium brachycarpum,,,,,,,,,,,
72,Erodium cicutarium,0.8,6,,,,,,,,,
72,Galium aparine,,,,,,,,,,,
72,Galium murale,,0.1,0.2,0.2,0.4,,,,,,
72,Geranium dissectum,3,8,13,12,14,,,,,,
72,Holocarpha virgata,,3,3,3,5,,,,,,
72,Hypochaeris glabra,,,,,,,,,,,
72,Lactuca serriola,,,,0.2,1,,,,,,
72,Lolium multiflorum,,,,,,,,,,,
72,Lotus wrangelianus,,,,,,,,,,,
72,Lupinus bicolor,3,2,,1,11,,,,,,
72,Madia exigua,,,,,,,,,,,
72,Madia gracilis,,,,,,,,,,,
72,Medicago polymorpha,,,,,,,,,,,
72,Nassella pulchra,,,6,,,,,,,,
72,Navarretia pubescens,,,,,,,,,,,
72,Nemophila heterophylla,,,,,,,,,,,
72,Nemophila menziesii,,,,,,,,,,,
72,Plagiobothrys nothofulvus,,,,,,,,,,,
72,Senecio vulgaris,,,,,,,,,,,
72,Taeniatherum caput-medusae,15,,85,90,70,,,,,,
72,Torilis arvensis,,,,,0.2,,,,,,
72,Trifolium depauperatum,,,,,0.1,,,,,,
72,Trifolium gracilentum,,,,,,,,,,,
72,Trifolium hirtum,4,,,,,,,,,,
72,Trifolium microdon,,,5,,,,,,,,
72,Wyethia glabra,,9,5,,,,,,,,
73,Achillea millefolium,,,,,,,,,,,
73,Achyrachaena mollis,,,,,,,,,,,
73,Allium serra,,,,,,,,,,,
73,Amsinckia menziesii,,,,0.4,,,,,,,
73,Athysanus pusillus,,,,,,,,,,,
73,Avena fatua,40,55,30,5,0.4,,,,,,
73,Bromus diandrus,60,,60,80,60,,,,,,
73,Bromus hordeaceus,1,11,,,,,,,,,
73,Bromus madritensis,,,,,,,,,,,
73,Carduus pycnocephalus,,,,,,,,,,,
73,Castilleja exserta,,,,,,,,,,,
73,Centaurea solstitialis,,,,,,,,,,,
73,Cerastium glomeratum,,,,,,,,,,,
73,Chlorogalum pomeridianum,,,,,,,,,,,
73,Cirsium vulgare,,,,,,,,,,,
73,Clarkia purpurea,,,,,,,,,,,
73,Claytonia parviflora,,,,,,,,,,,
73,Collinsia sparsiflora,,,,,,,,,,,
73,Cryptantha hispidula,,,,,,,,,,,
73,Dactylis glomerata,,,,,10,,,,,,
73,Delphinium variegatum,,,,,0.1,,,,,,
73,Dichelostemma capitatum,,,0.1,,,,,,,,
73,Elymus elymoides,,,,,,,,,,,
73,Epilobium brachycarpum,,,,,,,,,,,
73,Erodium brachycarpum,,,,,,,,,,,
73,Erodium cicutarium,,0.1,0.4,1,0.9,,,,,,
73,Galium aparine,,,,,,,,,,,
73,Galium murale,,,,0.4,0.1,,,,,,
73,Geranium dissectum,,,,2,,,,,,,
73,Geranium molle,,,,,,,,,,,
73,Holocarpha virgata,,,,,,,,,,,
73,Hypochaeris glabra,,,0.1,,,,,,,,
73,Lactuca serriola,,,,,,,,,,,
73,Linanthus bicolor,,,,,,,,,,,
73,Lithophragma heterophyllum,,,,,,,,,,,
73,Lolium multiflorum,0.1,,,,,,,,,,
73,Lomatium utriculatum,,,,,,,,,,,
73,Lotus wrangelianus,,1,,,,,,,,,
73,Lupinus bicolor,11,70,16,7,40,,,,,,
73,Madia elegans,,,,,,,,,,,
73,Madia exigua,,,,,,,,,,,
73,Madia gracilis,,,,,,,,,,,
73,Medicago polymorpha,,,,,1,,,,,,
73,Melica californica,,,,,,,,,,,
73,Nassella pulchra,,,,,,,,,,,
73,Navarretia pubescens,,,,,,,,,,,
73,Nemophila menziesii,,,,,,,,,,,
73,Pectocarya pusilla,,,,,,,,,,,
73,Phalaris paradoxa,,,,,,,,,,,
73,Phlox gracilis,,,,,,,,,,,
73,Plantago erecta,,,,,8,,,,,,
73,Poa secunda,,,,,,,,,,,
73,Sanicula bipinnata,,,,,,,,,,,
73,Senecio vulgaris,,,,,,,,,,,
73,Sisymbrium officinale,,,,,,,,,,,
73,Taeniatherum caput-medusae,,10,7,1,,,,,,,
73,Torilis arvensis,,,,,,,,,,,
73,Trifolium albopurpureum,,,,,,,,,,,
73,Trifolium bifidum,,,,0.2,13,,,,,,
73,Trifolium gracilentum,,,,,,,,,,,
73,Trifolium hirtum,45,70,27,25,,,,,,,
73,Trifolium microdon,,,0.1,0.9,,,,,,,
73,Triteleia laxa,,,,,,,,,,,
73,Vicia villosa,8,,,,,,,,,,
73,Vulpia microstachys,,,,,0.3,,,,,,
73,Vulpia myuros,,,12,,0.1,,,,,,
73,Micropus californicus,,,,0.2,,,,,,,
74,Amsinckia menziesii,,,,,,,,,,,
74,Aphanes occidentalis,,,,,,,,,,,
74,Astragalus breweri,,,,,,,,,,,
74,Astragalus gambelianus,,,,,,,,,,,
74,Avena fatua,1,4,1,5,45,,,,,,
74,Brodiaea elegans,,,,,,,,,,,
74,Bromus diandrus,3,20,5,20,15,,,,,,
74,Bromus hordeaceus,,,,,0.1,,,,,,
74,Bromus madritensis,,,,,,,,,,,
74,Carduus pycnocephalus,0.2,0.2,,,,,,,,,
74,Castilleja attenuata,,,,,,,,,,,
74,Castilleja densiflora,,,,,,,,,,,
74,Centaurea solstitialis,23,45,1,1,10,,,,,,
74,Cerastium glomeratum,,,,,,,,,,,
74,Clarkia purpurea,,,,,,,,,,,
74,Daucus pusillus,,,,,,,,,,,
74,Dichelostemma capitatum,,,,,,,,,,,
74,Elytrigia repens,,,,60,,,,,,,
74,Epilobium brachycarpum,,,,,,,,,,,
74,Erodium botrys,,,,,,,,,,,
74,Erodium brachycarpum,,,,,,,,,,,
74,Erodium cicutarium,6,0.2,,,0.1,,,,,,
74,Galium aparine,,,,,,,,,,,
74,Galium murale,0.1,,,,,,,,,,
74,Gastridium ventricosum,,,,,,,,,,,
74,Geranium dissectum,1,,,,0.2,,,,,,
74,Geranium molle,,,,,,,,,,,
74,Holocarpha virgata,0.1,,,,,,,,,,
74,Hypochaeris glabra,,,,,,,,,,,
74,Lactuca serriola,,,,,,,,,,,
74,Lolium multiflorum,,,,,,,,,,,
74,Lotus wrangelianus,,,,,,,,,,,
74,Lupinus bicolor,,,,,0.2,,,,,,
74,Lupinus succulentus,,,,,,,,,,,
74,Medicago polymorpha,,,,,,,,,,,
74,Melilotus indica,,,,,,,,,,,
74,Nassella pulchra,0.1,,,,,,,,,,
74,Plagiobothrys nothofulvus,,,,,,,,,,,
74,Senecio vulgaris,,,,,,,,,,,
74,Sidalcea diploscypha,,,,,,,,,,,
74,Taeniatherum caput-medusae,5,,,,,,,,,,
74,Torilis arvensis,,,,,,,,,,,
74,Trifolium dubium,,,,,,,,,,,
74,Trifolium gracilentum,,,,,,,,,,,
74,Trifolium hirtum,,,,0.3,17,,,,,,
74,Trifolium microdon,,,,,,,,,,,
74,Vicia villosa,95,50,100,40,40,,,,,,
74,Vulpia myuros,,,,,,,,,,,
75,Achyrachaena mollis,,,,,,,,,,,
75,Agoseris heterophylla,,0.1,,,,,,,,,
75,Amsinckia menziesii,,,,,,,,,,,
75,Aphanes occidentalis,,,,,,,,,,,
75,Astragalus gambelianus,,,,,,,,,,,
75,Athysanus pusillus,,0.1,0.1,,,,,,,,
75,Avena fatua,35,3,35,,40,,,,,,
75,Bromus diandrus,6,65,55,1,40,,,,,,
75,Bromus hordeaceus,3,10,5,25,,,,,,,
75,Bromus madritensis,1,,,0.1,,,,,,,
75,Carduus pycnocephalus,,,,,1,,,,,,
75,Castilleja densiflora,,,,,,,,,,,
75,Centaurea solstitialis,,,,0.2,40,,,,,,
75,Cerastium glomeratum,,,,,,,,,,,
75,Clarkia purpurea,,,,,,,,,,,
75,Claytonia parviflora,,,,,,,,,,,
75,Collinsia sparsiflora,,0.1,,,,,,,,,
75,Crassula connata,,,,,,,,,,,
75,Daucus pusillus,,,,0.1,,,,,,,
75,Delphinium variegatum,,,,,,,,,,,
75,Dichelostemma capitatum,,,,,,,,,,,
75,Epilobium brachycarpum,,,,,,,,,,,
75,Erodium brachycarpum,,,,,,,,,,,
75,Erodium cicutarium,,0.2,6,1,,,,,,,
75,Galium murale,,,,,,,,,,,
75,Geranium dissectum,,,,,,,,,,,
75,Geranium molle,,,,,,,,,,,
75,Gilia tricolor,,,,,,,,,,,
75,Holocarpha virgata,,7,0.1,1.5,,,,,,,
75,Hypochaeris glabra,0.1,,,0.2,,,,,,,
75,Lactuca serriola,,,,,,,,,,,
75,Lepidium nitidum,,0.4,,,,,,,,,
75,Linanthus bicolor,,,,,,,,,,,
75,Lolium multiflorum,,,,,,,,,,,
75,Lomatium marginatum,,,,,,,,,,,
75,Lomatium utriculatum,,,,,,,,,,,
75,Lotus wrangelianus,,,,,,,,,,,
75,Lupinus bicolor,0.2,1,25,4,6,,,,,,
75,Lupinus microcarpus,,,,,,,,,,,
75,Medicago polymorpha,,,,,,,,,,,
75,Melilotus indica,,,,,,,,,,,
75,Micropus californicus,0.3,0.1,0.3,0.1,,,,,,,
75,Nassella pulchra,,,,,,,,,,,
75,Navarretia pubescens,,,,2,,,,,,,
75,Nemophila menziesii,,,,,,,,,,,
75,Phlox gracilis,,,,,,,,,,,
75,Plantago erecta,0.1,3,0.1,1,,,,,,,
75,Plectritis ciliosa,,,,,,,,,,,
75,Senecio vulgaris,,,,,,,,,,,
75,Stellaria nitens,,,,,,,,,,,
75,Taeniatherum caput-medusae,0.1,1,1,7,,,,,,,
75,Torilis arvensis,,,,,,,,,,,
75,Trifolium gracilentum,,,,,,,,,,,
75,Trifolium hirtum,35,,28,,1,,,,,,
75,Trifolium microdon,,,,,,,,,,,
75,Triphysaria eriantha,,,,,,,,,,,
75,Vicia villosa,,,,,75,,,,,,
75,Vulpia microstachys,,,,,,,,,,,
75,Vulpia myuros,0.1,,,12,,,,,,,
75,Lupinus succulentus,,,,,3,,,,,,
76,Achyrachaena mollis,,,,,,,,,,,
76,Agoseris grandiflora,,,,,,,,,,,
76,Allium serra,,,,,,,,,,,
76,Amsinckia menziesii,,0.2,,,,,,,,,
76,Athysanus pusillus,,,0.1,,,,,,,,
76,Avena fatua,85,45,40,45,90,,,,,,
76,Bromus diandrus,10,45,40,1,1,,,,,,
76,Bromus hordeaceus,,,,,,,,,,,
76,Bromus madritensis,,,,,,,,,,,
76,Bromus tectorum,,,,,,,,,,,
76,Carduus pycnocephalus,,,,,,,,,,,
76,Centaurea melitensis,,,,,,,,,,,
76,Centaurea solstitialis,,,1,0.1,0.5,,,,,,
76,Clarkia purpurea,,,,,,,,,,,
76,Claytonia parviflora,,,,,,,,,,,
76,Collinsia sparsiflora,,,0.4,,,,,,,,
76,Daucus pusillus,,,,,,,,,,,
76,Dichelostemma capitatum,,,0.2,0.1,,,,,,,
76,Epilobium brachycarpum,,,,,,,,,,,
76,Erodium botrys,,,,,,,,,,,
76,Erodium brachycarpum,,,,,,,,,,,
76,Erodium cicutarium,,0.3,3,1,,,,,,,
76,Galium aparine,0.2,,,,,,,,,,
76,Galium murale,,,1.5,,,,,,,,
76,Geranium dissectum,,,,,,,,,,,
76,Geranium molle,,,,,,,,,,,
76,Gilia tricolor,,,,,,,,,,,
76,Holocarpha virgata,,,,,,,,,,,
76,Hypochaeris glabra,,,0.7,,,,,,,,
76,Lactuca serriola,,,,,,,,,,,
76,Lepidium nitidum,,,,,,,,,,,
76,Lomatium marginatum,0.8,,,,,,,,,,
76,Lotus wrangelianus,,1,,,,,,,,,
76,Lupinus bicolor,5,32,70,55,,,,,,,
76,Lupinus microcarpus,,,,,,,,,,,
76,Madia exigua,,,,,,,,,,,
76,Medicago polymorpha,,0.8,,,,,,,,,
76,Melica californica,,,1,,,,,,,,
76,Melilotus indica,,,,,,,,,,,
76,Micropus californicus,,,,,,,,,,,
76,Navarretia pubescens,,,,,,,,,,,
76,Phlox gracilis,,,,,,,,,,,
76,Plantago erecta,,,,,,,,,,,
76,Quercus douglasii,,,,,,,,,,,
76,Ranunculus occidentalis,0.1,,,,,,,,,,
76,Sanicula bipinnata,,,,,,,,,,,
76,Taeniatherum caput-medusae,,,1,,,,,,,,
76,Thysanocarpus curvipes,,,,,,,,,,,
76,Torilis arvensis,2.5,0.1,,,,,,,,,
76,Trifolium bifidum,,,,0.3,,,,,,,
76,Trifolium dubium,,,,,,,,,,,
76,Trifolium gracilentum,,,,,,,,,,,
76,Trifolium hirtum,,,,,3,,,,,,
76,Trifolium microdon,,,,,,,,,,,
76,Vicia villosa,40,,,5,15,,,,,,
76,Vulpia myuros,,,10,,,,,,,,
77,Achyrachaena mollis,,,,,,,,,,,
77,Agoseris grandiflora,,,,,,,,,,,
77,Agoseris heterophylla,,,,,0.1,,,,,,
77,Amsinckia menziesii,,,,,,,,,,,
77,Aphanes occidentalis,,,,,,,,,,,
77,Athysanus pusillus,,,,,,,,,,,
77,Avena fatua,,1,25,65,55,,,,,,
77,Brodiaea elegans,,,,,,,,,,,
77,Bromus diandrus,,1,,,,,,,,,
77,Bromus hordeaceus,,,,25,12,,,,,,
77,Bromus madritensis,,,,,,,,,,,
77,Calochortus luteus,,,,,,,,,,,
77,Cardamine oligosperma,,,,,,,,,,,
77,Centaurea solstitialis,,,,,,,,,,,
77,Cerastium glomeratum,,,,,,,,,,,
77,Chlorogalum pomeridianum,,,,,,,,,,,
77,Clarkia purpurea,,,,,0.1,,,,,,
77,Claytonia parviflora,,,,,,,,,,,
77,Dactylis glomerata,,,,,,,,,,,
77,Delphinium hesperium,,,,,,,,,,,
77,Dichelostemma capitatum,,,,,,,,,,,
77,Epilobium brachycarpum,,,,,,,,,,,
77,Erodium brachycarpum,,,,,,,,,,,
77,Erodium cicutarium,,,,0.1,,,,,,,
77,Euphorbia crenulata,,,,,0.1,,,,,,
77,Galium aparine,,,,,,,,,,,
77,Galium murale,,,,0.4,0.2,,,,,,
77,Galium porrigens,,,,,,,,,,,
77,Gastridium ventricosum,,,,,,,,,,,
77,Geranium dissectum,,,,,2,,,,,,
77,Geranium molle,,,,,,,,,,,
77,Hemizonia congesta,,,,1,2,,,,,,
77,Holocarpha virgata,,,,,,,,,,,
77,Lactuca serriola,,,,,,,,,,,
77,Lupinus bicolor,,,,5,1,,,,,,
77,Lupinus microcarpus,,,,,,,,,,,
77,Lupinus succulentus,,,,,,,,,,,
77,Madia exigua,,,,,,,,,,,
77,Medicago polymorpha,,,,,,,,,,,
77,Melilotus indica,,,,,,,,,,,
77,Nassella pulchra,,,,,,,,,,,
77,Navarretia pubescens,,,,,,,,,,,
77,Nemophila heterophylla,,,,,,,,,,,
77,Perideridia kelloggii,,,,,,,,,,,
77,Plantago erecta,,,,,,,,,,,
77,Plectritis ciliosa,,,,,,,,,,,
77,Polypogon monspeliensis,,,,,,,,,,,
77,Ranunculus occidentalis,,,,,,,,,,,
77,Sidalcea diploscypha,,,,,1,,,,,,
77,Sisymbrium officinale,,,,,,,,,,,
77,Sisyrinchium bellum,,,,20,,,,,,,
77,Taeniatherum caput-medusae,,,2,8,15,,,,,,
77,Torilis arvensis,1,,0.3,1,5,,,,,,
77,Trifolium bifidum,,,,,,,,,,,
77,Trifolium dubium,,,,,,,,,,,
77,Trifolium gracilentum,,,,,,,,,,,
77,Trifolium hirtum,1.5,,0.4,,,,,,,,
77,Trifolium microcephalum,,,,,,,,,,,
77,Trifolium obtusiflorum,,,,,,,,,,,
77,Triteleia laxa,,,,0.2,0.1,,,,,,
77,Vicia villosa,100,100,100,40,65,,,,,,
77,Vulpia myuros,,,,,,,,,,,
77,Zigadenus fremontii,,,,,,,,,,,
78,Achillea millefolium,,,,,,,,,,,
78,Achyrachaena mollis,,,,,,,,,,,
78,Agoseris grandiflora,,,,,0.1,,,,,,
78,Agoseris heterophylla,,,,,,,,,,,
78,Aira caryophyllea,,,,,,,,,,,
78,Aphanes occidentalis,,,,,,,,,,,
78,Athysanus pusillus,0.4,0.3,,0.4,,,,,,,
78,Avena fatua,47,70,85,80,15,,,,,,
78,Briza minor,,,,,,,,,,,
78,Brodiaea elegans,,,,,,,,,,,
78,Bromus diandrus,47,5,1,,1,,,,,,
78,Bromus hordeaceus,1,5,7,10,1,,,,,,
78,Bromus madritensis,,,,,,,,,,,
78,Carduus pycnocephalus,,,,,,,,,,,
78,Castilleja attenuata,,,,,,,,,,,
78,Centaurea solstitialis,,,,,,,,,,,
78,Cerastium glomeratum,,,,,,,,,,,
78,Clarkia purpurea,,,,,,,,,,,
78,Claytonia parviflora,,,,,,,,,,,
78,Collinsia sparsiflora,,,0.2,2,,,,,,,
78,Cryptantha hispidula,,,,,,,,,,,
78,Delphinium variegatum,,,,,,,,,,,
78,Dichelostemma capitatum,,,,,,,,,,,
78,Elymus elymoides,,,,,,,,,,,
78,Epilobium brachycarpum,,,,,,,,,,,
78,Eremocarpus setigerus,,,,,,,,,,,
78,Erodium botrys,,,,,,,,,,,
78,Erodium brachycarpum,,,,,,,,,,,
78,Erodium cicutarium,,,,,,,,,,,
78,Euphorbia crenulata,,,,0.1,,,,,,,
78,Filago gallica,,,,,,,,,,,
78,Galium aparine,0.1,,,,,,,,,,
78,Galium murale,0.1,0.1,0.1,,,,,,,,
78,Gastridium ventricosum,,,,,,,,,,,
78,Geranium dissectum,0.4,0.3,2,,,,,,,,
78,Geranium molle,,,,,,,,,,,
78,Hesperevax sparsiflora,,,,,,,,,,,
78,Holocarpha virgata,,,,,,,,,,,
78,Hypochaeris glabra,,3,,,,,,,,,
78,Lactuca serriola,,,,,,,,,,,
78,Linanthus bicolor,,,,0.1,,,,,,,
78,Lolium multiflorum,,,0.4,,,,,,,,
78,Lomatium utriculatum,,,,,,,,,,,
78,Lotus wrangelianus,,0.1,,,,,,,,,
78,Lupinus bicolor,,2,1,1.8,,,,,,,
78,Lupinus microcarpus,,,,,,,,,,,
78,Madia exigua,0.8,,2,,,,,,,,
78,Medicago polymorpha,,0.4,10,,,,,,,,
78,Micropus californicus,,,,,,,,,,,
78,Navarretia pubescens,,,,,,,,,,,
78,Pectocarya pusilla,,,,,,,,,,,
78,Plantago erecta,,,,,,,,,,,
78,Plectritis ciliosa,,,,,,,,,,,
78,Poa annua,,,,,,,,,,,
78,Poa bulbosa,,,10,22,5,,,,,,
78,Poa secunda,,,,,,,,,,,
78,Ranunculus occidentalis,,,,,,,,,,,
78,Sanicula bipinnata,,,,0.8,,,,,,,
78,Sanicula bipinnatifida,,,,,,,,,,,
78,Sanicula crassicaulis,,,,,,,,,,,
78,Senecio vulgaris,,,,,,,,,,,
78,Sidalcea diploscypha,,,,,,,,,,,
78,Silene gallica,,,,,,,,,,,
78,Stellaria media,,,,,,,,,,,
78,Taeniatherum caput-medusae,4,15,15,18,0.1,,,,,,
78,Torilis arvensis,1,,0.9,1,0.1,,,,,,
78,Trifolium bifidum,,,,1,,,,,,,
78,Trifolium dubium,,,,,,,,,,,
78,Trifolium gracilentum,,,,2,,,,,,,
78,Trifolium hirtum,1,9,15,,,,,,,,
78,Trifolium microcephalum,,,,,,,,,,,
78,Trifolium microdon,,,,,,,,,,,
78,Trifolium willdenovii,,,0.1,0.1,,maybe?,,,,,
78,Triphysaria eriantha,,,,,,,,,,,
78,Triteleia laxa,,,,,,,,,,,
78,Unknown forb,,,,,,,,,,,
78,Vicia villosa,25,100,85,30,95,,,,,,
78,Vulpia microstachys,,,,,,,,,,,
78,Vulpia myuros,,,,,,,,,,,
79,Agoseris grandiflora,,,,,,,,,,,
79,Agoseris heterophylla,,,,,,,,,,,
79,Aira caryophyllea,,,,,,,,,,,
79,Aphanes occidentalis,,,,,,,,,,,
79,Athysanus pusillus,,,,,,,,,,,
79,Avena fatua,85,78,85,90,85,,,,,,
79,Brodiaea elegans,,,,,,,,,,,
79,Bromus diandrus,,,,,,,,,,,
