Site,Soil,Species,Species_new,Species_notes,years,Max(Year),11/1/2012,11/5/2012,11/15/2012,11/27/2012,12/11/2012,12/12/2012,1/14/2013,1/17/2013,1/22/2013,2/5/2013,2/7/2013,1/31/2013,2/11/2013,2/21/2013,2/22/2013,3/4/2013,3/16/2013,3/26/2013,4/12/2013,6/9/2013,9/9/2013,10/4/2013,10/16/2013,11/1/2013,11/13/2013,11/25/2013,12/16/2013,1/3/2014,1/22/2014,5/20/2014,7/22/2014,SUM
75,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,0,2012,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2
75,Nonserp,Erodium cicutarium,Erodium cicutarium,,1,2011,,,16,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,23
75,Nonserp,Galium murale,Galium murale,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Geranium dissectum,Geranium dissectum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Geranium molle,Geranium molle,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Gilia tricolor,Gilia tricolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Holocarpha virgata,Holocarpha virgata,,0,2012,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75,Nonserp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Juncus sp.,Juncus sp.,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lactuca serriola,Lactuca serriola,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Linanthus bicolor,Linanthus bicolor,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lolium multiflorum,Lolium multiflorum,,1,2011,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2
75,Nonserp,Lomatium marginatum,Lomatium marginatum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lomatium utriculatum,Lomatium utriculatum,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lotus wrangelianus,Lotus wrangelianus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lupinus microcarpus,Lupinus microcarpus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Lupinus nanus,Lupinus bicolor,Merge with bicolor,4,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Medicago polymorpha,Medicago polymorpha,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Melilotus indica,Melilotus indica,,2,2010,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,5
75,Nonserp,Micropus californicus,Micropus californicus,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Nassella pulchra,Nassella pulchra,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Navarretia pubescens,Navarretia pubescens,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Nemophila menziesii,Nemophila menziesii,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Phlox gracilis,Phlox gracilis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Plantago erecta,Plantago erecta,,0,2012,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,2
75,Nonserp,Plectritis ciliosa,Plectritis ciliosa,,4,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Senecio vulgaris,Senecio vulgaris,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Sonchus asper,Lactuca serriola,Merge with Lactuca serriola,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Stellaria nitens,Stellaria nitens,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3
75,Nonserp,Torilis arvensis,Torilis arvensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,15
75,Nonserp,Trifolium microdon,Trifolium microdon,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Triphysaria eriantha,Triphysaria eriantha,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Vicia villosa,Vicia villosa,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75,Nonserp,Vulpia microstachys,Vulpia microstachys,,3,2009,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,7
75,Nonserp,Vulpia myuros,Vulpia myuros,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Achyrachaena mollis,Achyrachaena mollis,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Agoseris grandiflora,Agoseris grandiflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Allium serra,Allium serra,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Amsinckia menziesii,Amsinckia menziesii,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Astragalus gambelianus,Astragalus gambelianus,,NA,NEW,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Athysanus pusillus,Athysanus pusillus,,2,2010,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Avena barbata,Avena fatua,Merged with Avena fatua,3,2009,10,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
76,Nonserp,Avena fatua,Avena fatua,,0,2012,8,,11,26,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,50
76,Nonserp,Bromus diandrus,Bromus diandrus,,1,2011,,,,,,,,8,,,,,,,,,,,,,,,,1,,,,,,,,9
76,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,4
76,Nonserp,Bromus madritensis,Bromus madritensis,,0,2012,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,4
76,Nonserp,Bromus tectorum,Bromus tectorum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Carduus pycnocephalus,Carduus pycnocephalus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Centaurea melitensis,Centaurea melitensis,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,0,2012,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3
76,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Claytonia parviflora,Claytonia parviflora,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Collinsia sparsiflora,Collinsia sparsiflora,,1,2011,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Daucus pusillus,Daucus pusillus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Erodium botrys,Erodium botrys,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Erodium cicutarium,Erodium cicutarium,,0,2012,,,4,2,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,9
76,Nonserp,Galium aparine,Galium aparine,,0,2012,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,3
76,Nonserp,Galium murale,Galium murale,,0,2012,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3
76,Nonserp,Geranium dissectum,Geranium dissectum,,0,2012,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Geranium molle,Geranium molle,,0,2012,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
76,Nonserp,Gilia tricolor,Gilia tricolor,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Holocarpha virgata,Holocarpha virgata,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Hypochaeris glabra,Hypochaeris glabra,,0,2012,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2
76,Nonserp,Lactuca serriola,Lactuca serriola,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
76,Nonserp,Lepidium nitidum,Lepidium nitidum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Lomatium marginatum,Lomatium marginatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Lotus wrangelianus,Lotus wrangelianus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Lupinus bicolor,Lupinus bicolor,,1,2011,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
76,Nonserp,Lupinus microcarpus,Lupinus microcarpus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Lupinus nanus,Lupinus bicolor,Merge with bicolor,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Madia exigua,Madia exigua,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Medicago polymorpha,Medicago polymorpha,,1,2011,,,4,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,8
76,Nonserp,Melica californica,Melica californica,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Melilotus indica,Melilotus indica,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Navarretia pubescens,Navarretia pubescens,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Phlox gracilis,Phlox gracilis,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Plantago erecta,Plantago erecta,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Quercus douglasii,Quercus douglasii,,4,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Ranunculus occidentalis,Ranunculus occidentalis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Sanicula bipinnata,Sanicula bipinnata,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Senecio vulgaris,Senecio vulgaris,,NA,NEW,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
76,Nonserp,Sonchus asper,Lactuca serriola,Merge with Lactuca serriola,9,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Thysanocarpus curvipes,Thysanocarpus curvipes,,3,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Torilis arvensis,Torilis arvensis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Trifolium bifidum,Trifolium bifidum,,0,2012,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2
76,Nonserp,Trifolium dubium,Trifolium dubium,,7,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
76,Nonserp,Trifolium microdon,Trifolium microdon,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Vicia villosa,Vicia villosa,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
76,Nonserp,Vulpia myuros,Vulpia myuros,,0,2012,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,6
77,Nonserp,Achyrachaena mollis,Achyrachaena mollis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Agoseris grandiflora,Agoseris grandiflora,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Agoseris heterophylla,Agoseris heterophylla,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Amsinckia menziesii,Amsinckia menziesii,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Aphanes occidentalis,Aphanes occidentalis,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Astragalus breweri,Astragalus breweri,,NA,NEW,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
77,Nonserp,Athysanus pusillus,Athysanus pusillus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Avena barbata,Avena fatua,Merged with Avena fatua,NA,NEW,4,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
77,Nonserp,Avena fatua,Avena fatua,,0,2012,8,,13,,6,,,,,,9,,,,,,,,,,2,,,,,,,,,,,38
77,Nonserp,Brodiaea elegans,Brodiaea elegans,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Bromus diandrus,Bromus diandrus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,1,,,,,,,23,8,,2,,,,,,,,,,,,,,,,,,,34
77,Nonserp,Bromus madritensis,Bromus madritensis,,0,2012,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2
77,Nonserp,Calochortus luteus,Calochortus luteus,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Cardamine oligosperma,Cardamine oligosperma,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Cerastium glomeratum,Cerastium glomeratum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Chlorogalum pomeridianum,Chlorogalum pomeridianum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Claytonia parviflora,Claytonia parviflora,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Dactylis glomerata,Dactylis glomerata,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Delphinium hesperium,Delphinium hesperium,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
77,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Erodium cicutarium,Erodium cicutarium,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Euphorbia crenulata,Euphorbia crenulata,,0,2012,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,2
77,Nonserp,Galium aparine,Galium aparine,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
77,Nonserp,Galium murale,Galium murale,,0,2012,,,,,,,,,,,,,8,,,1,,,,,,,,,,,,,1,,1,11
77,Nonserp,Galium porrigens,Galium porrigens,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Gastridium ventricosum,Gastridium ventricosum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Geranium dissectum,Geranium dissectum,,0,2012,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77,Nonserp,Geranium molle,Geranium molle,,0,2012,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4
77,Nonserp,Hemizonia congesta,Hemizonia congesta,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Holocarpha virgata,Holocarpha virgata,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Lactuca serriola,Lactuca serriola,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Lupinus bicolor,Lupinus bicolor,,0,2012,,,,2,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,4
77,Nonserp,Lupinus microcarpus,Lupinus microcarpus,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
77,Nonserp,Lupinus succulentus,Lupinus succulentus,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Madia exigua,Madia exigua,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Medicago polymorpha,Medicago polymorpha,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Melilotus indica,Melilotus indica,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Nassella pulchra,Nassella pulchra,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Navarretia pubescens,Navarretia pubescens,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Nemophila heterophylla,Nemophila heterophylla,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Perideridia kelloggii,Perideridia kelloggii,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Plantago erecta,Plantago erecta,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Plectritis ciliosa,Plectritis ciliosa,,4,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Polypogon monspeliensis,Polypogon monspeliensis,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Ranunculus occidentalis,Ranunculus occidentalis,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Sidalcea diploscypha,Sidalcea diploscypha,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Sisymbrium officinale,Sisymbrium officinale,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Sisyrinchium bellum,Sisyrinchium bellum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Taeniatherum caput-medusae,Taeniatherum caput-medusae,,0,2012,,,,3,,,,,,,,,8,,,,,,,,,,,,,,,,,,,11
77,Nonserp,Torilis arvensis,Torilis arvensis,,0,2012,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
77,Nonserp,Trifolium bifidum,Trifolium bifidum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1
77,Nonserp,Trifolium dubium,Trifolium dubium,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Trifolium gracilentum,Trifolium gracilentum,,0,2012,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,1,,,4
77,Nonserp,Trifolium hirtum,Trifolium hirtum,,0,2012,,,16,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,21
77,Nonserp,Trifolium microcephalum,Trifolium microcephalum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Trifolium obtusiflorum,Trifolium obtusiflorum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Triteleia laxa,Triteleia laxa,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Vicia villosa,Vicia villosa,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
77,Nonserp,Vulpia myuros,Vulpia myuros,,2,2010,,,,,,,,,,8,,,1,,,,,,,,,,,,,,,,,,,9
77,Nonserp,Zigadenus fremontii,Zigadenus fremontii,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Achillea millefolium,Achillea millefolium,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Achyrachaena mollis,Achyrachaena mollis,,0,2012,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2
78,Nonserp,Agoseris grandiflora,Agoseris grandiflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Agoseris heterophylla,Agoseris heterophylla,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Aira caryophyllea,Aira caryophyllea,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Aphanes occidentalis,Aphanes occidentalis,,5,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Athysanus pusillus,Athysanus pusillus,,0,2012,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,8
78,Nonserp,Avena barbata,Avena fatua,Merged with Avena fatua,NA,NEW,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
78,Nonserp,Avena fatua,Avena fatua,,0,2012,,,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,28
78,Nonserp,Briza minor,Briza minor,,7,2005,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5
78,Nonserp,Brodiaea elegans,Brodiaea elegans,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Bromus diandrus,Bromus diandrus,,0,2012,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,7
78,Nonserp,Bromus hordeaceus,Bromus hordeaceus,,0,2012,,,,,,,,,,1,2,,7,,1,,,,,,,,,,,,,,,,,11
78,Nonserp,Bromus madritensis,Bromus madritensis,,1,2011,,,,,,,,,,,2,,1,2,,,,,,,,,,,,,,,,,,5
78,Nonserp,Carduus pycnocephalus,Carduus pycnocephalus,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Castilleja attenuata,Castilleja attenuata,,10,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Centaurea solstitialis,Centaurea solstitialis,,11,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Cerastium glomeratum,Cerastium glomeratum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Clarkia purpurea,Clarkia purpurea,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Claytonia parviflora,Claytonia parviflora,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Collinsia sparsiflora,Collinsia sparsiflora,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Cryptantha hispidula,Cryptantha hispidula,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Delphinium variegatum,Delphinium variegatum,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Dichelostemma capitatum,Dichelostemma capitatum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Elymus elymoides,Elymus elymoides,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Epilobium brachycarpum,Epilobium brachycarpum,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Erodium botrys,Erodium botrys,,2,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Erodium brachycarpum,Erodium brachycarpum,,6,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Erodium cicutarium,Erodium cicutarium,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Euphorbia crenulata,Euphorbia crenulata,,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Filago gallica,Filago gallica,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Galium aparine,Galium aparine,,0,2012,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
78,Nonserp,Galium murale,Galium murale,,0,2012,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,5
78,Nonserp,Gastridium ventricosum,Gastridium ventricosum,,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,Nonserp,Geranium dissectum,Geranium dissectum,,0,2012,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3
78,Nonserp,Geranium molle,Geranium molle,,0,2012,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4
78,Nonserp,Hesperevax sparsiflora,Hesperevax sparsiflora,,12,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
